sample_id,width,temp,contact,neighbor,contact_no,lambda,cm_adhesion,total_area,equivalent_diameter,eccentricity,solidity,perimeter,circularity
296,19,67.87109375,43.30078125,6,3,3.0414854232971544,6.55078125,194707.88888888888,497.90539205660684,0.08692936289730753,0.7154782454038511,54680.386164363656,0.0008183448498807889
297,19,43.34765625,25.30859375,2,3,5.429513223320338,28.75390625,196353.22222222222,500.00468594024994,0.09485120919172367,0.9800653623998188,1858.6451326813444,0.714327362616032
298,6,43.34765625,25.30859375,2,3,5.429513223320338,28.75390625,187535.77777777778,488.6490576037204,0.057626320906538485,0.9848855888628082,1815.746547599784,0.7148723544426812
299,19,31.37109375,25.30859375,2,3,5.429513223320338,28.75390625,196360.22222222222,500.01359598401865,0.08917288708247008,0.9827023747697249,1800.6782657546596,0.7610544451890963
300,19,43.34765625,18.80078125,2,3,5.429513223320338,28.75390625,196459.22222222222,500.13962732464176,0.09092014283241241,0.9831654348434375,1828.1427036479336,0.7387376993573423
301,19,43.34765625,25.30859375,3,3,5.429513223320338,28.75390625,196328.55555555556,499.97327871529757,0.09229101161994485,0.9799382287026666,1874.825724343224,0.7020362318360291
302,19,43.34765625,25.30859375,2,6,5.429513223320338,28.75390625,195447.66666666666,498.850368872426,0.08464441117801069,0.9856817889752857,1752.781616607705,0.799474078246887
303,19,43.34765625,25.30859375,2,3,0.2150654967693455,28.75390625,189541.0,491.25454445188916,0.09776005586320051,0.9793951542347207,1828.188727377086,0.712714515298431
304,19,43.34765625,25.30859375,2,3,5.429513223320338,31.05078125,196318.55555555556,499.9605446296748,0.08998985580713321,0.9814697149016768,1834.431929245748,0.7331859249072118
305,6,31.37109375,18.80078125,3,6,0.2150654967693455,31.05078125,54314.11111111111,262.9716080540196,0.15354165419116905,0.9838323789140256,926.975211728595,0.7943387574544901
306,25,25.09765625,37.55859375,7,1,1.4437878948996556,16.50390625,194107.0,497.13650254998123,0.15442962275443992,0.9462296961229989,2807.4325337305645,0.3097833041541602
307,12,25.09765625,37.55859375,7,1,1.4437878948996556,16.50390625,193658.66666666666,496.5620476056071,0.05623847400471265,0.9580650778347058,2866.9752385122274,0.2962662193056602
308,25,13.12109375,37.55859375,7,1,1.4437878948996556,16.50390625,194180.77777777778,497.23097603879006,0.16385919260022147,0.9506598702850442,2464.400287149999,0.40224686781349844
309,25,25.09765625,6.55078125,7,1,1.4437878948996556,16.50390625,194240.66666666666,497.30764657729117,0.1680621400932191,0.9685538476341168,2337.6912361743857,0.44685963485889335
310,25,25.09765625,37.55859375,2,1,1.4437878948996556,16.50390625,194181.33333333334,497.2316857744942,0.16215233817879465,0.9307232784355077,3145.3307137370293,0.24725658681485305
311,25,25.09765625,37.55859375,7,5,1.4437878948996556,16.50390625,191788.0,494.15792540993345,0.16628388387190973,0.8914565123795204,6826.867222746429,0.0517971765569493
312,25,25.09765625,37.55859375,7,1,11.437819490428458,16.50390625,194351.11111111112,497.44901216599,0.16588331921326946,0.9452577810151107,2833.1623717855564,0.30477631857456783
313,25,25.09765625,37.55859375,7,1,1.4437878948996556,18.80078125,194144.55555555556,497.18459559437713,0.161740728763025,0.9516898895815495,2565.7644723698627,0.3709960007391534
314,12,13.12109375,6.55078125,2,5,11.437819490428458,18.80078125,195456.22222222222,498.86129440009074,0.04568876938268121,0.9941873495906424,1657.1346710589178,0.8944288839925579
315,12,61.59765625,13.05859375,4,5,0.1020912211078597,41.00390625,157024.77777777778,447.1350584430144,0.12393914967387112,0.9911992763356147,1556.5371562104829,0.8144694281280891
316,25,61.59765625,13.05859375,4,5,0.1020912211078597,41.00390625,183243.11111111112,483.02409056916895,0.1494033655423027,0.9899311273579539,1681.720264929483,0.8142197270453095
317,12,49.62109375,13.05859375,4,5,0.1020912211078597,41.00390625,159574.22222222222,450.750495455436,0.1163700836361368,0.9919283577363197,1542.113458963472,0.8432396857636234
318,12,61.59765625,31.05078125,4,5,0.1020912211078597,41.00390625,100657.55555555556,357.99538105263497,0.15682839986996452,0.9838715731756582,1298.224433909108,0.7505758623208139
319,12,61.59765625,13.05859375,5,5,0.1020912211078597,41.00390625,155259.33333333334,444.61362279541686,0.12066097853122966,0.9908029167078615,1555.6970006749284,0.80618548726483
320,12,61.59765625,13.05859375,4,1,0.1020912211078597,41.00390625,183408.22222222222,483.24133633409224,0.09340608445904913,0.9710998258368522,2162.968480971414,0.49309692987607623
321,12,61.59765625,13.05859375,4,5,0.8087759723669625,41.00390625,183251.0,483.03454047594096,0.07434469712050223,0.991798317079675,1672.9112301900796,0.82285222457148
322,12,61.59765625,13.05859375,4,5,0.1020912211078597,43.30078125,158204.55555555556,448.81144964860715,0.11479177590543747,0.9916277398004666,1551.6087852038909,0.8258205770470265
323,25,49.62109375,31.05078125,5,1,0.8087759723669625,43.30078125,193824.22222222222,496.77423668765135,0.15381704473365693,0.9663561566230457,2134.332257694852,0.5348584116969199
324,15,34.22265625,19.18359375,3,5,0.7445170481527235,22.62890625,186525.77777777778,487.3314540785667,0.09663499965224283,0.9820389132979866,1750.4445874525793,0.765006267748003
325,16,34.22265625,19.18359375,3,5,0.7445170481527235,22.62890625,188085.55555555556,489.3648506201872,0.07463517340050778,0.9809434880096567,1761.1999145473235,0.7620151841960215
326,15,3.99609375,19.18359375,3,5,0.7445170481527235,22.62890625,194889.11111111112,498.1370495841588,0.09102568076261688,0.9820170719797816,1754.7313358752174,0.7954016530328125
327,15,34.22265625,24.92578125,3,5,0.7445170481527235,22.62890625,184531.66666666666,484.71950256049723,0.09607790101988435,0.9724529560565627,1814.4371559270505,0.7044569881277876
328,15,34.22265625,19.18359375,2,5,0.7445170481527235,22.62890625,186780.33333333334,487.6638944425371,0.09732762244304383,0.980443704995218,1755.070088456915,0.7620602627282168
329,15,34.22265625,19.18359375,3,2,0.7445170481527235,22.62890625,194005.55555555556,497.0065349642538,0.10888894698779272,0.9764822054021732,1948.208295809848,0.6425066243812461
330,15,34.22265625,19.18359375,3,5,5.898132013989025,22.62890625,195149.66666666666,498.4699299111857,0.09300778788583408,0.9831116029128414,1782.705730610962,0.771694694292926
331,15,34.22265625,19.18359375,3,5,0.7445170481527235,37.17578125,186858.44444444444,487.7658448351493,0.09905710229689405,0.9896334367645139,1653.423239191659,0.8589345406345533
332,16,3.99609375,24.92578125,2,2,5.898132013989025,37.17578125,196812.66666666666,500.5893226795666,0.016203643163012343,0.985839020236464,1674.012721451078,0.8825731107923531
333,28,70.72265625,43.68359375,6,2,10.52906106915564,47.12890625,199060.55555555556,503.43993688179086,0.12998388957098433,0.9710792069661746,1996.486819076409,0.627682397944365
334,29,70.72265625,43.68359375,6,2,10.52906106915564,47.12890625,198410.33333333334,502.61703319708147,0.12142623742065423,0.9668980997886462,2016.1150297049269,0.6134730798619391
335,28,40.49609375,43.68359375,6,2,10.52906106915564,47.12890625,199063.33333333334,503.44344988384313,0.12464400784005344,0.9734837991938406,1872.4967277771138,0.7135233014239235
336,28,70.72265625,49.42578125,6,2,10.52906106915564,47.12890625,199044.11111111112,503.4191420411254,0.13416194048824057,0.9669601204967745,2039.5323978485217,0.6014041419745794
337,28,70.72265625,43.68359375,5,2,10.52906106915564,47.12890625,199055.22222222222,503.4331913772196,0.1296514049396621,0.9696788207039556,2001.8579509828176,0.6242900095452106
338,28,70.72265625,43.68359375,6,6,10.52906106915564,47.12890625,198767.88888888888,503.0697122554615,0.12966083312537266,0.9825512974267119,1785.6062117451838,0.7834669459329408
339,28,70.72265625,43.68359375,6,2,0.4170609143425109,47.12890625,197107.11111111112,500.96359255963057,0.13676315098928762,0.9707765343830292,1988.1830392191014,0.6268494135166196
340,28,70.72265625,43.68359375,6,2,10.52906106915564,12.67578125,199049.55555555556,503.4260273182174,0.13143289389820564,0.9005894946459383,7327.068565027072,0.04691649041569759
341,29,40.49609375,49.42578125,5,6,0.4170609143425109,12.67578125,189555.55555555556,491.27346033518563,0.10292056350603737,0.7634527003458002,26964.659168576276,0.0032761314434905002
342,22,15.97265625,6.93359375,2,4,2.799833114138683,10.37890625,196701.55555555556,500.4479967250166,0.09016783387813188,0.9839496342139655,1778.9070694702755,0.7811233521739618
343,22,15.97265625,6.93359375,2,4,2.799833114138683,10.37890625,196681.88888888888,500.4229774049367,0.07608991807433035,0.983937552327553,1778.251570032874,0.7816538956655863
344,22,58.74609375,6.93359375,2,4,2.799833114138683,10.37890625,196736.44444444444,500.492373226789,0.08443782450135123,0.9753374537912618,2058.0349431064355,0.5838519125422889
345,22,15.97265625,37.17578125,2,4,2.799833114138683,10.37890625,194736.88888888888,497.94247001952385,0.07805419229295817,0.8042073344595079,33506.14931486,0.002179772988954033
346,22,15.97265625,6.93359375,7,4,2.799833114138683,10.37890625,196665.11111111112,500.4016328046989,0.09093845579376791,0.9843152091389462,1795.325231244419,0.7667819840546937
347,22,15.97265625,6.93359375,2,7,2.799833114138683,10.37890625,196316.77777777778,499.9582815847992,0.07639107261274358,0.987378845250646,1731.5921024427305,0.8228010789240916
348,22,15.97265625,6.93359375,2,4,1.5684005644818857,10.37890625,196457.88888888888,500.13792968130355,0.0728171752763423,0.9846464159941495,1778.7676434707266,0.7802980921315872
349,22,15.97265625,6.93359375,2,4,2.799833114138683,49.42578125,196594.33333333334,500.3115802985173,0.08300839329487292,0.9959097442053745,1662.0686937628798,0.8943014748122116
350,22,58.74609375,37.17578125,7,7,1.5684005644818857,49.42578125,190793.33333333334,492.8748271259284,0.08923232885089895,0.9862626733749078,1703.5760771466432,0.826172659097939
351,9,52.47265625,31.43359375,5,7,0.1979780981198111,34.87890625,28898.0,191.8141380523093,0.20704808385599027,0.9753590163782477,707.2507530400236,0.7263985627315709
352,9,52.47265625,31.43359375,5,7,0.1979780981198111,34.87890625,28391.11111111111,190.12634033875796,0.21306264293596575,0.974697318339812,702.4525567973487,0.7233124553432332
353,9,22.24609375,31.43359375,5,7,0.1979780981198111,34.87890625,31625.88888888889,200.66368849536292,0.14404977863467022,0.9761888303749308,731.2942995939999,0.7432675326862545
354,9,52.47265625,12.67578125,5,7,0.1979780981198111,34.87890625,103231.66666666667,362.54339751522025,0.14035600823735883,0.9913543841469095,1252.9273118877531,0.8263933538690713
355,9,52.47265625,31.43359375,4,7,0.1979780981198111,34.87890625,29362.0,193.34360825445003,0.17514911898723975,0.974644910623784,712.8602287482722,0.7261104422381927
356,9,52.47265625,31.43359375,5,4,0.1979780981198111,34.87890625,72395.77777777778,303.6050081150311,0.14618111739217876,0.9826793497339872,1115.515555559584,0.7312238341660622
357,9,52.47265625,31.43359375,5,7,0.110902667476195,34.87890625,36128.11111111111,214.4730232974499,0.1737892929037822,0.976374626541981,783.8020316512722,0.7390504400917214
358,9,52.47265625,31.43359375,5,7,0.1979780981198111,24.92578125,1668.4444444444443,46.06708365125118,0.4183939959300056,0.9134158468817346,182.8345437201282,0.6275902192338544
359,9,22.24609375,12.67578125,4,4,0.110902667476195,24.92578125,125322.88888888889,399.45494835565364,0.12167928227892141,0.9903040896533231,1376.4334766249005,0.8312676110803765
360,10,20.53515625,3.87109375,6,3,0.1421683009311962,19.56640625,182547.66666666666,482.10645266804073,0.09898832120515506,0.9898654053311502,1672.817924203214,0.8197782776507347
361,14,20.53515625,3.87109375,6,3,0.1421683009311962,19.56640625,188166.88888888888,489.47051603558845,0.09841013927208203,0.9903901582228597,1692.6414932611385,0.8253685066651023
362,10,8.55859375,3.87109375,6,3,0.1421683009311962,19.56640625,185432.55555555556,485.90124286229326,0.07541940482185365,0.9916484480171631,1627.6607893629505,0.8795750061535659
363,10,20.53515625,27.98828125,6,3,0.1421683009311962,19.56640625,125020.0,398.9721753134299,0.14360952108408287,0.9744148449199069,1587.7648939646003,0.6233136840567585
364,10,20.53515625,3.87109375,3,3,0.1421683009311962,19.56640625,185439.44444444444,485.9102762151805,0.09319132451941695,0.9892868174284263,1689.1834044122525,0.816724120874547
365,10,20.53515625,3.87109375,6,3,0.1421683009311962,19.56640625,182320.55555555556,481.806541127377,0.09191042213353234,0.9894855633734976,1674.5726901164155,0.8170575659981201
366,10,20.53515625,3.87109375,6,3,0.580782959920157,19.56640625,189810.55555555556,491.6037291354885,0.08510638395276368,0.9902411458406833,1703.689104251388,0.8218070125603498
367,10,20.53515625,3.87109375,6,3,0.1421683009311962,46.36328125,183955.88888888888,483.96267021134486,0.08064563617975468,0.9920510840081954,1619.3399780709735,0.8815607766634339
368,14,8.55859375,27.98828125,3,3,0.580782959920157,46.36328125,195285.88888888888,498.64387624054285,0.08800408490204602,0.9863887347926025,1695.9108216936543,0.853261802200155
369,23,57.03515625,28.37109375,3,7,2.010563393164373,44.06640625,191885.55555555556,494.28359462522064,0.24524383111915407,0.9894880902669545,1694.3838533574865,0.8399202922277857
370,27,57.03515625,28.37109375,3,7,2.010563393164373,44.06640625,192556.77777777778,495.1473516198646,0.14347798383537724,0.9896884491873986,1692.3466159659538,0.8448821324695187
371,23,45.05859375,28.37109375,3,7,2.010563393164373,44.06640625,191977.11111111112,494.40150141335965,0.2488924019720966,0.9899170348803786,1680.4238966567323,0.8543538886646338
372,23,57.03515625,3.48828125,3,7,2.010563393164373,44.06640625,194308.88888888888,497.39496369572976,0.24791363212393847,0.9956275930773829,1661.9505761423072,0.8840345967620055
373,23,57.03515625,28.37109375,6,7,2.010563393164373,44.06640625,191799.0,494.1721016137225,0.24824242987878828,0.988588616223942,1698.5036545226867,0.835488056281369
374,23,57.03515625,28.37109375,3,7,2.010563393164373,44.06640625,191924.77777777778,494.33411236296587,0.24656530024792855,0.9888322192566229,1692.9222612538697,0.8415557051689915
375,23,57.03515625,28.37109375,3,7,8.213511387142757,44.06640625,194404.88888888888,497.5178285811878,0.24643759823668032,0.9889664609997827,1703.0840217119492,0.8422833285245697
376,23,57.03515625,28.37109375,3,7,2.010563393164373,21.86328125,192086.88888888888,494.5428342746979,0.24467654003695513,0.9674410142867053,1950.5649497993222,0.6346173130739952
377,27,45.05859375,3.48828125,6,7,8.213511387142757,21.86328125,194534.22222222222,497.6832966096769,0.13146810500696693,0.9929978241757047,1725.7236320187385,0.8208726500998871
378,30,2.28515625,16.12109375,4,5,7.560930915180215,7.31640625,196113.44444444444,499.6993022685399,0.22053020755320946,0.9468300222492277,2899.939624842406,0.29323469482277675
379,21,2.28515625,16.12109375,4,5,7.560930915180215,7.31640625,196510.11111111112,500.2044023781034,0.12080725823297644,0.9535805409515823,2922.5018017732996,0.2893259635443231
380,30,63.30859375,16.12109375,4,5,7.560930915180215,7.31640625,196074.77777777778,499.6500367653037,0.21750325951192745,0.9183105022601078,3405.230965843575,0.21333923685015643
381,30,2.28515625,15.73828125,4,5,7.560930915180215,7.31640625,196119.88888888888,499.70751240379894,0.22103914238303296,0.9474896437728325,2626.0604321461883,0.3575055907227557
382,30,2.28515625,16.12109375,5,5,7.560930915180215,7.31640625,196114.33333333334,499.7004346645009,0.22040753918632972,0.946999088781185,2871.7391758971717,0.2990511174988175
383,30,2.28515625,16.12109375,4,5,7.560930915180215,7.31640625,196113.33333333334,499.6991606979327,0.22016685231128633,0.9471479288711203,2926.827158919203,0.28775112532958497
384,30,2.28515625,16.12109375,4,5,0.1544387816379468,7.31640625,193494.55555555556,496.3515716093732,0.21868537695564,0.9398700349400433,3476.2381614987685,0.20303888807993623
385,30,2.28515625,16.12109375,4,5,7.560930915180215,34.11328125,196184.22222222222,499.7894654588468,0.21937469647628297,0.9822811017923052,1686.4801578191264,0.8667972300259272
386,21,63.30859375,15.73828125,5,5,0.1544387816379468,34.11328125,182929.77777777778,482.61088737812617,0.13509824454777253,0.9868052181218131,1714.780630410095,0.7817890516122052
387,17,38.78515625,40.62109375,1,2,0.534638552220694,31.81640625,191905.33333333334,494.30906317609765,0.13532860059621982,0.9687618156517499,2000.9854924651113,0.6024772955541612
388,8,38.78515625,40.62109375,1,2,0.534638552220694,31.81640625,179398.55555555556,477.9301553009166,0.0767539338126299,0.9740221042312631,1948.4566645368961,0.5940666574481331
389,17,26.80859375,40.62109375,1,2,0.534638552220694,31.81640625,191807.88888888888,494.18353958034953,0.13881123343977783,0.9698716374885427,1930.8826065100775,0.64659082237491
390,17,38.78515625,40.23828125,1,2,0.534638552220694,31.81640625,191967.55555555556,494.3891345501003,0.14263172192112852,0.9668471556352518,2005.4981788727357,0.5999719780870395
391,17,38.78515625,40.62109375,2,2,0.534638552220694,31.81640625,191694.44444444444,494.03738651417785,0.12685444040134275,0.9661709706748405,2019.688971507243,0.5908121796658524
392,17,38.78515625,40.62109375,1,2,0.534638552220694,31.81640625,191936.0,494.34852259250226,0.13677632702693698,0.9683465905112243,2004.8343380547542,0.6002183511281607
393,17,38.78515625,40.62109375,1,2,2.184094195487613,31.81640625,194761.0,497.97329484431833,0.13137549197358464,0.9686540005048323,2021.8829551835863,0.5988526187666824
394,17,38.78515625,40.62109375,1,2,0.534638552220694,9.61328125,187172.66666666666,488.17579152606254,0.12735055534233192,0.7988554218189263,34533.03375134416,0.001973093709791911
395,8,26.80859375,40.23828125,2,2,2.184094195487613,9.61328125,176764.88888888888,474.4090378058181,0.050519193641393664,0.7327189383369714,62957.203534814995,0.0005605932529585333
396,14,11.41015625,34.49609375,2,2,0.2756966713283472,1.19140625,182712.55555555556,482.32438652656333,0.08867943336433831,0.6751341570236288,63661.6489022128,0.0005665375457932112
397,17,11.41015625,34.49609375,2,2,0.2756966713283472,1.19140625,189048.66666666666,490.61617712758846,0.13054749327026463,0.7000924494574454,55938.503568117565,0.0007592650814102222
398,14,72.43359375,34.49609375,2,2,0.2756966713283472,1.19140625,167080.66666666666,461.2305230169933,0.12139607523813171,0.5360649194482922,76737.83047156932,0.00035656545188834444
399,14,11.41015625,9.61328125,2,2,0.2756966713283472,1.19140625,186985.44444444444,487.93158920046545,0.08604162125633012,0.7172905457775569,54622.963091542435,0.0007875905069874778
400,14,11.41015625,34.49609375,4,2,0.2756966713283472,1.19140625,182701.77777777778,482.31018795650965,0.06714137880329864,0.65018697292281,68706.03995806814,0.0004863727900958111
401,14,11.41015625,34.49609375,2,3,0.2756966713283472,1.19140625,179166.0,477.6203599325454,0.09795092998763634,0.6630274852662823,59726.313377720566,0.000631158905274589
402,14,11.41015625,34.49609375,2,2,0.2994919243087359,1.19140625,183373.55555555556,483.1960522039791,0.08113592364560981,0.677097601533448,63758.46838689348,0.0005668893095660445
403,14,11.41015625,34.49609375,2,2,0.2756966713283472,15.73828125,187632.55555555556,488.77515183540686,0.09545182243105348,0.9205811309909825,4970.60539533934,0.0959403454148866
404,17,72.43359375,9.61328125,4,3,0.2994919243087359,15.73828125,190580.55555555556,492.5998918850268,0.15101401467867262,0.9699090956407469,2214.152615769968,0.4885577782181816
405,27,47.91015625,9.99609375,5,6,3.8989397169366624,25.69140625,194340.77777777778,497.4357861326993,0.12131799083055214,0.9904145252992316,1732.5362662964035,0.8137120311520823
406,4,47.91015625,9.99609375,5,6,3.8989397169366624,25.69140625,42832.0,233.5262489691098,0.19747432573010093,0.9818365107960011,846.6156920084915,0.751087466868683
407,27,35.93359375,9.99609375,5,6,3.8989397169366624,25.69140625,194334.66666666666,497.4279656987516,0.11847769404354122,0.9917864747523636,1688.726999107994,0.8563521937378491
408,27,47.91015625,34.11328125,5,6,3.8989397169366624,25.69140625,193793.88888888888,496.7353835975642,0.1252155880997073,0.9670516836021226,1956.1509686859551,0.6366570731123873
409,27,47.91015625,9.99609375,1,6,3.8989397169366624,25.69140625,194342.0,497.4373507260182,0.1286089261056442,0.9907986827590433,1706.3354487366885,0.8388230920428702
410,27,47.91015625,9.99609375,5,6,3.8989397169366624,25.69140625,194322.33333333334,497.4121799070517,0.13055294751990643,0.9901957107210375,1737.8051896538238,0.8086395524666534
411,27,47.91015625,9.99609375,5,6,4.235455411786306,25.69140625,194369.66666666666,497.4727579752658,0.13192701006406188,0.9900214644518075,1736.0189542709627,0.8104660126884939
412,27,47.91015625,9.99609375,5,6,3.8989397169366624,40.23828125,194265.33333333334,497.3392235941003,0.12312195905162136,0.9945015649032547,1660.495854382677,0.8853998246823821
414,20,29.66015625,46.74609375,4,8,14.6623647592694,13.44140625,194216.88888888888,497.27720861231137,0.13220935082902568,0.7399110176182402,36487.23863334015,0.0018332280452206555
415,11,29.66015625,46.74609375,4,8,14.6623647592694,13.44140625,183095.33333333334,482.82937717109263,0.09113382813354512,0.6889378786107798,55322.29608871356,0.0007518766030415
416,20,17.68359375,46.74609375,4,8,14.6623647592694,13.44140625,193748.11111111112,496.67671031560934,0.1481823918927484,0.7630669200124882,35581.27984856142,0.0019231984320586776
417,20,29.66015625,46.36328125,4,8,14.6623647592694,13.44140625,194201.88888888888,497.2580054417324,0.13797069868737336,0.7404578301982748,36477.56983817182,0.0018340545479411778
418,20,29.66015625,46.74609375,3,8,14.6623647592694,13.44140625,194111.55555555556,497.14234085264746,0.15916494188452657,0.7452226789775402,36343.346141491675,0.0018467807671731001
419,20,29.66015625,46.74609375,4,8,14.6623647592694,13.44140625,194203.77777777778,497.2604233008237,0.1390248107042444,0.7413576979244839,36461.398265296564,0.0018357097657709669
420,20,29.66015625,46.74609375,4,8,1.126270256909828,13.44140625,175788.55555555556,473.0971361792724,0.12589505035616172,0.7120573810155513,34513.02803640255,0.0018545348322544335
421,20,29.66015625,46.74609375,4,8,14.6623647592694,3.48828125,195523.33333333334,498.9469300551374,0.12698863761010476,0.6727125335100761,41329.65471734558,0.0014384257637328887
422,11,17.68359375,46.36328125,3,8,1.126270256909828,3.48828125,134601.0,413.9795959356916,0.08918102407530529,0.5238024824783586,53518.13464779733,0.0005905503539478667
423,7,66.16015625,22.24609375,7,4,1.0367857549510051,37.94140625,126479.55555555556,401.2952839266316,0.1389830572488784,0.9875808616539428,1448.4158840086884,0.7576913809165086
424,24,66.16015625,22.24609375,7,4,1.0367857549510051,37.94140625,194097.0,497.12369017903853,0.07980910056573355,0.9846500883809348,1794.1741930585652,0.7577465044593524
425,7,54.18359375,22.24609375,7,4,1.0367857549510051,37.94140625,137242.88888888888,418.02202870412475,0.11939887653377435,0.9892134438207029,1480.2035904281436,0.7871764110043908
426,7,66.16015625,21.86328125,7,4,1.0367857549510051,37.94140625,128247.77777777778,404.090960849021,0.13560843316352397,0.9875241600206173,1458.9425634942638,0.7572211526057492
427,7,66.16015625,22.24609375,6,4,1.0367857549510051,37.94140625,133439.44444444444,412.1881996417038,0.11886696161144997,0.9878409641202688,1486.544259003475,0.7588757583182216
428,7,66.16015625,22.24609375,7,4,1.0367857549510051,37.94140625,126582.66666666667,401.4591041123666,0.1436759329937571,0.9871982944627873,1448.7880220536795,0.7579473546999776
429,7,66.16015625,22.24609375,7,4,15.92786672219309,37.94140625,190543.88888888888,492.5525452727152,0.09037407735644745,0.9900053841380733,1769.585696996756,0.7646812908073719
430,7,66.16015625,22.24609375,7,4,1.0367857549510051,27.98828125,108931.44444444444,372.41796814189405,0.11277290951688393,0.9823226271248949,1431.06699027728,0.6685425149090669
431,24,54.18359375,21.86328125,6,4,15.92786672219309,27.98828125,196290.88888888888,499.92531606922614,0.07037853719879418,0.9795526110684825,1856.417859825239,0.7158447120815672
432,6,31.94140625,26.83984375,1,5,4.601015621581442,30.28515625,174582.33333333334,471.47121618814225,0.050176414761091075,0.9899948030208606,1630.08313179787,0.8256682662802217
433,12,31.94140625,26.83984375,1,5,4.601015621581442,30.28515625,191174.88888888888,493.3674325710347,0.051985332298190086,0.984443101653688,1728.5043518697044,0.8040872841354597
434,6,47.33984375,26.83984375,1,5,4.601015621581442,30.28515625,173550.11111111112,470.07535803122965,0.05082266544160497,0.9889851438244676,1655.905578492709,0.7953834351683721
435,6,31.94140625,47.89453125,1,5,4.601015621581442,30.28515625,161887.44444444444,454.0057779955414,0.08546425203939023,0.9789778985099145,1744.209262066486,0.6687239439528461
436,6,31.94140625,26.83984375,6,5,4.601015621581442,30.28515625,172918.55555555556,469.21924820578715,0.053735820258931824,0.9900918614496685,1630.278065211209,0.8176133419821535
437,6,31.94140625,26.83984375,1,2,4.601015621581442,30.28515625,190288.44444444444,492.2222279236891,0.05221920359129437,0.9828354836859563,1840.0030651403508,0.7063626255797112
438,6,31.94140625,26.83984375,1,5,0.1308727353019792,30.28515625,46787.11111111111,244.06760257179303,0.1632307610107954,0.9801078838138303,879.0591103733815,0.7609392394781698
439,6,31.94140625,26.83984375,1,5,4.601015621581442,35.64453125,175217.77777777778,472.32845403103744,0.06454645481251173,0.9922123600474322,1604.2400341891278,0.855574606855173
440,12,47.33984375,47.89453125,6,2,0.1308727353019792,35.64453125,167108.77777777778,461.2688212529061,0.10303102758123267,0.9739492927466373,1910.0781210459309,0.5757867016014582
441,19,68.44140625,2.33984375,4,1,0.3253409346365476,5.78515625,195414.44444444444,498.8077976286118,0.14986152665771668,0.9117025254895833,5179.331882824718,0.09176810794890948
442,25,68.44140625,2.33984375,4,1,0.3253409346365476,5.78515625,193816.33333333334,496.7640596425941,0.2042360864022426,0.9142619388168279,5059.088777239588,0.0955455278388208
443,19,10.83984375,2.33984375,4,1,0.3253409346365476,5.78515625,196378.0,500.0362154489577,0.10683066907719581,0.9658544541009828,2383.462143608177,0.43459311287138236
444,19,68.44140625,23.39453125,4,1,0.3253409346365476,5.78515625,193374.11111111112,496.19700522720785,0.1306993955583862,0.8018836797417325,21228.250021580418,0.005425232992994388
445,19,68.44140625,2.33984375,3,1,0.3253409346365476,5.78515625,195894.88888888888,499.4206804782239,0.16167983723244395,0.9096362781727415,4961.047399069223,0.10048921652846815
446,19,68.44140625,2.33984375,4,5,0.3253409346365476,5.78515625,193700.55555555556,496.6157082075236,0.08554617056073782,0.9697534788253842,2427.0049845553144,0.41341991011229673
447,19,68.44140625,2.33984375,4,1,1.8508199720892315,5.78515625,196512.33333333334,500.2072105717638,0.1627896366849764,0.9110004573964223,5249.4486456332,0.08991592587288641
448,19,68.44140625,2.33984375,4,1,0.3253409346365476,11.14453125,195210.22222222222,498.547068978398,0.13874004642942883,0.9370829268206252,3719.628147971279,0.17771842740506544
449,25,10.83984375,23.39453125,3,5,1.8508199720892315,11.14453125,193265.66666666666,496.0579460360642,0.16343961723715414,0.9262594518539373,3225.5429708569604,0.2335337671089669
450,26,13.69140625,39.08984375,3,3,1.223478125101819,42.53515625,197230.22222222222,501.12006253528307,0.07056960818338325,0.9587759747491759,1899.5937626250561,0.6869266516593546
451,18,13.69140625,39.08984375,3,3,1.223478125101819,42.53515625,195458.11111111112,498.8637043748682,0.14382185058568459,0.9753966021658521,1830.7211314812603,0.7328762635895548
452,26,29.08984375,39.08984375,3,3,1.223478125101819,42.53515625,196720.0,500.4714547742567,0.07169233018238914,0.9723407464811173,1806.1107094573458,0.7578670587759564
453,26,13.69140625,11.14453125,3,3,1.223478125101819,42.53515625,196998.44444444444,500.8255263949108,0.07927296801859177,0.9873193947250025,1667.024586027361,0.8908208195428345
454,26,13.69140625,39.08984375,1,3,1.223478125101819,42.53515625,197242.0,501.1350255903651,0.0707075761914249,0.9579777262327092,1903.4562526191412,0.6841240402560383
455,26,13.69140625,39.08984375,3,7,1.223478125101819,42.53515625,196326.44444444444,499.97059133783637,0.06582654158388197,0.9745130358762965,1790.340539252516,0.7697110710688322
456,26,13.69140625,39.08984375,3,3,0.4921604131772999,42.53515625,196938.55555555556,500.74939235377235,0.06736391564021117,0.9591278480095414,1895.8483641719893,0.688570211989272
457,26,13.69140625,39.08984375,3,3,1.223478125101819,47.89453125,197264.44444444444,501.16353738201815,0.07082465643053285,0.9627036246434102,1864.0691352985896,0.7134402878607587
458,18,29.08984375,11.14453125,1,7,0.4921604131772999,47.89453125,186796.55555555556,487.68509298427034,0.1132875610673064,0.9954036304370621,1628.7441467671663,0.8848614382596575
